donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method_x,campaign,name,age_group,gender,email,country,newsletter_opt_in,payment_method_y,referral_channel,sector
DON000121,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,2023-12-13,Recurring,86.06,Credit Card,Marine Mammal Defense Mission,Angel Ellis,50-65,Female,angel.ellis@example.com,UK,False,Credit Card,Website,Hospitality
DON000122,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,2024-10-26,Recurring,65.72,Credit Card,Reforest the Sanctuary,Angel Ellis,50-65,Female,angel.ellis@example.com,UK,False,Credit Card,Website,Hospitality
DON000123,2828e4ac-2d04-4ee6-b9f9-9fa30116ff02,2023-08-31,Recurring,13.66,Credit Card,Jungle Education Project,Angel Ellis,50-65,Female,angel.ellis@example.com,UK,False,Credit Card,Website,Hospitality
DON000124,d9565b05-b747-4090-aea0-68f30bf7261b,2024-06-15,Recurring,27.57,Credit Card,Jungle Education Project,Dr. Benjamin Lewis III,30-49,Male,dr..iii@example.com,USA,True,Credit Card,Website,Technology
DON000125,d9565b05-b747-4090-aea0-68f30bf7261b,2024-07-31,Recurring,45.2,Credit Card,Rescue Orphaned Gorillas,Dr. Benjamin Lewis III,30-49,Male,dr..iii@example.com,USA,True,Credit Card,Website,Technology
DON000126,d9565b05-b747-4090-aea0-68f30bf7261b,2023-09-07,Recurring,39.67,Credit Card,Rescue Orphaned Gorillas,Dr. Benjamin Lewis III,30-49,Male,dr..iii@example.com,USA,True,Credit Card,Website,Technology
DON000127,a18b195f-2716-4e7e-bb08-510b5dc3474d,2025-01-12,One-time,3.12,Bank Transfer,Rescue Orphaned Gorillas,Shirley Suarez,18-29,Other,shirley.suarez@example.com,UK,False,Bank Transfer,Social Media,Pharmaceuticals
DON000128,4a30b4dd-33fb-4a90-ab76-bdab071750e2,2025-02-22,Recurring,96.09,Credit Card,Rescue Orphaned Gorillas,Christopher Bass,18-29,Male,christopher.bass@example.com,USA,True,Credit Card,Website,Education
DON000129,4a30b4dd-33fb-4a90-ab76-bdab071750e2,2023-09-06,Recurring,5.95,Credit Card,Habitat for Hope,Christopher Bass,18-29,Male,christopher.bass@example.com,USA,True,Credit Card,Website,Education
DON000130,4a30b4dd-33fb-4a90-ab76-bdab071750e2,2024-01-12,Recurring,55.18,Credit Card,Reforest the Sanctuary,Christopher Bass,18-29,Male,christopher.bass@example.com,USA,True,Credit Card,Website,Education
DON000131,4a30b4dd-33fb-4a90-ab76-bdab071750e2,2024-06-05,Recurring,19.24,Credit Card,Marine Mammal Defense Mission,Christopher Bass,18-29,Male,christopher.bass@example.com,USA,True,Credit Card,Website,Education
DON000132,4a30b4dd-33fb-4a90-ab76-bdab071750e2,2023-10-10,Recurring,49.77,Credit Card,Jungle Education Project,Christopher Bass,18-29,Male,christopher.bass@example.com,USA,True,Credit Card,Website,Education
DON000133,37a03447-1d00-4c98-8ad8-3ab540871dae,2025-03-03,Recurring,85.03,Paypal,Marine Mammal Defense Mission,Logan Archer,30-49,Male,logan.archer@example.com,Canada,False,Paypal,Social Media,Energy
DON000134,37a03447-1d00-4c98-8ad8-3ab540871dae,2023-10-02,Recurring,19.18,Paypal,Marine Mammal Defense Mission,Logan Archer,30-49,Male,logan.archer@example.com,Canada,False,Paypal,Social Media,Energy
DON000135,37a03447-1d00-4c98-8ad8-3ab540871dae,2024-10-17,Recurring,80.14,Paypal,Jungle Education Project,Logan Archer,30-49,Male,logan.archer@example.com,Canada,False,Paypal,Social Media,Energy
DON000136,37a03447-1d00-4c98-8ad8-3ab540871dae,2023-09-29,Recurring,22.21,Paypal,Rescue Orphaned Gorillas,Logan Archer,30-49,Male,logan.archer@example.com,Canada,False,Paypal,Social Media,Energy
DON000137,da597ce3-2423-4fea-9add-40ff192f4a1d,2024-03-20,One-time,41.97,Bank Transfer,Marine Mammal Defense Mission,Adam Montoya,18-29,Male,adam.montoya@example.com,France,True,Bank Transfer,Newsletter,Healthcare
DON000138,632aa978-18d5-4e66-8ae7-13dbe61988e3,2025-02-07,One-time,62.58,Credit Card,Rescue Orphaned Gorillas,Mary Mcmillan,66-80,Female,mary.mcmillan@example.com,Finland,True,Credit Card,Social Media,Science & Research
DON000139,dc8de694-2970-42eb-b35a-97286d8529e2,2024-02-21,One-time,70.91,Bank Transfer,Jungle Education Project,Brian Rodriguez,18-29,Male,brian.rodriguez@example.com,Canada,False,Bank Transfer,Website,Environment
DON000140,c50bedc7-0404-48e7-aa23-791bfe44acf6,2023-07-07,Recurring,63.24,Credit Card,Defend the Great Apes,Denise Jacobs,50-65,Female,denise.jacobs@example.com,Germany,False,Credit Card,Website,Environment
DON000141,c50bedc7-0404-48e7-aa23-791bfe44acf6,2023-08-01,Recurring,65.73,Credit Card,Marine Mammal Defense Mission,Denise Jacobs,50-65,Female,denise.jacobs@example.com,Germany,False,Credit Card,Website,Environment
DON000142,c50bedc7-0404-48e7-aa23-791bfe44acf6,2024-02-25,Recurring,89.72,Credit Card,Habitat for Hope,Denise Jacobs,50-65,Female,denise.jacobs@example.com,Germany,False,Credit Card,Website,Environment
DON000143,c50bedc7-0404-48e7-aa23-791bfe44acf6,2024-08-24,Recurring,48.33,Credit Card,Defend the Great Apes,Denise Jacobs,50-65,Female,denise.jacobs@example.com,Germany,False,Credit Card,Website,Environment
DON000144,d266bd64-68dd-41df-bbed-e8194ef3af58,2023-07-12,One-time,74.66,Credit Card,Wildlife Rescue Van Drive,Christina Walters,50-65,Female,christina.walters@example.com,New Zealand,False,Credit Card,Website,Consulting
DON000145,54dc145f-fbe8-4248-a72a-e0e300c87a33,2025-06-15,One-time,67.93,Paypal,Reforest the Sanctuary,John Whitehead,50-65,Male,john.whitehead@example.com,New Zealand,False,Paypal,Newsletter,Media & Communication
DON000146,ca10fef9-639d-4e8f-a5bf-2ca35682dfad,2024-11-27,One-time,1.0,Paypal,Reforest the Sanctuary,Anna Henderson,18-29,Female,anna.henderson@example.com,UK,True,Paypal,Online advertising,Finance/Banking
DON000147,8d5e6023-9418-460a-8aa5-110db1538db8,2024-10-18,One-time,74.69,Credit Card,Defend the Great Apes,April Wise,50-65,Female,april.wise@example.com,Netherlands,False,Credit Card,Social Media,Science & Research
DON000148,d1f3e0a1-522c-499f-8af1-e13fb0fcb338,2024-08-21,One-time,76.91,Bank Transfer,Jungle Education Project,Deborah Figueroa,50-65,Female,deborah.figueroa@example.com,France,True,Bank Transfer,Website,Finance/Banking
DON000149,536f23a3-8903-4808-9dc7-29a4ded5a413,2024-07-26,One-time,53.03,Credit Card,Marine Mammal Defense Mission,Jeffrey Smith,50-65,Male,jeffrey.smith@example.com,India,True,Credit Card,Newsletter,Consulting
DON000150,be0ca197-2f19-431c-bcb2-fcaa296558e6,2023-11-19,One-time,74.57,Credit Card,Jungle Education Project,Sonya Mckee,50-65,Female,sonya.mckee@example.com,Brazil,True,Credit Card,Website,Education
DON000151,aaa68f32-affd-47da-a910-e745dea424cb,2025-02-27,One-time,43.36,Paypal,Defend the Great Apes,Ruben Aguilar,18-29,Male,ruben.aguilar@example.com,Germany,True,Paypal,Website,Government
DON000152,98e510c0-fcb0-467f-8c3e-16b1d47fa317,2024-04-08,One-time,79.67,Paypal,Habitat for Hope,Cameron Parker,30-49,Male,cameron.parker@example.com,Brazil,True,Paypal,Social Media,Pharmaceuticals
DON000153,d20fb66f-2357-4381-8c72-f7f21f3cfe23,2024-05-19,One-time,33.69,Paypal,Jungle Education Project,Rebecca Valencia,50-65,Female,rebecca.valencia@example.com,USA,False,Paypal,Social Media,Pharmaceuticals
DON000154,e7d2c86d-a95e-4963-a150-28a2996a70d0,2024-07-04,One-time,24.61,Paypal,Rescue Orphaned Gorillas,Christine Wright,50-65,Female,christine.wright@example.com,Germany,False,Paypal,Newsletter,Environment
DON000155,f76af99a-01f3-43bb-8fce-2f8c6847c0f9,2024-06-03,One-time,141.11,Paypal,Defend the Great Apes,Richard Henson,50-65,Male,richard.henson@example.com,Brazil,False,Paypal,Local event,Education
DON000156,9ecf52d6-760b-4531-be4c-d51faa45ad5c,2024-02-01,Recurring,12.63,Credit Card,Rescue Orphaned Gorillas,Marc Moore,50-65,Other,marc.moore@example.com,France,False,Credit Card,Word of mouth,Finance/Banking
DON000157,9ecf52d6-760b-4531-be4c-d51faa45ad5c,2023-08-30,Recurring,29.84,Credit Card,Marine Mammal Defense Mission,Marc Moore,50-65,Other,marc.moore@example.com,France,False,Credit Card,Word of mouth,Finance/Banking
DON000158,9ecf52d6-760b-4531-be4c-d51faa45ad5c,2023-11-23,Recurring,93.18,Credit Card,Marine Mammal Defense Mission,Marc Moore,50-65,Other,marc.moore@example.com,France,False,Credit Card,Word of mouth,Finance/Banking
DON000159,2c72cb1d-dd9c-4534-a65a-8ec41aaa658d,2023-11-14,One-time,59.99,Paypal,Marine Mammal Defense Mission,Sean Cherry,18-29,Male,sean.cherry@example.com,India,True,Paypal,Social Media,Pharmaceuticals
DON000160,f59ca543-6dae-4746-ae90-4a97676ec166,2025-01-20,One-time,135.78,Paypal,Defend the Great Apes,Sierra Johnson,50-65,Female,sierra.johnson@example.com,New Zealand,False,Paypal,Local event,Nonprofit
DON000161,a9074edc-ce51-41bc-8a4a-22537c7c03ce,2024-01-12,One-time,29.59,Bank Transfer,Defend the Great Apes,Gary Galvan,30-49,Male,gary.galvan@example.com,Canada,False,Bank Transfer,Website,Education
DON000162,d7558b33-dc58-451f-a06c-347f09ef1b92,2024-07-08,Recurring,62.37,Paypal,Jungle Education Project,Sharon Cochran,66-80,Female,sharon.cochran@example.com,UK,False,Paypal,Website,Education
DON000163,d7558b33-dc58-451f-a06c-347f09ef1b92,2025-01-04,Recurring,22.79,Paypal,Jungle Education Project,Sharon Cochran,66-80,Female,sharon.cochran@example.com,UK,False,Paypal,Website,Education
DON000164,d7558b33-dc58-451f-a06c-347f09ef1b92,2023-08-02,Recurring,77.73,Paypal,Reforest the Sanctuary,Sharon Cochran,66-80,Female,sharon.cochran@example.com,UK,False,Paypal,Website,Education
DON000165,d7558b33-dc58-451f-a06c-347f09ef1b92,2023-07-11,Recurring,69.03,Paypal,Habitat for Hope,Sharon Cochran,66-80,Female,sharon.cochran@example.com,UK,False,Paypal,Website,Education
DON000166,bd598f47-2731-41c7-9601-7a08b645fee6,2023-08-17,One-time,118.07,Bank Transfer,Habitat for Hope,Richard Rodriguez,50-65,Male,richard.rodriguez@example.com,Germany,True,Bank Transfer,Website,Healthcare
DON000167,81571118-fa4d-42b5-8189-1913e3f1a714,2023-11-30,One-time,61.65,Credit Card,Defend the Great Apes,Scott Walker,30-49,Male,scott.walker@example.com,UK,False,Credit Card,Local event,Education
DON000168,ce4ae05f-1074-4a15-8233-6a46bb48be63,2023-10-13,One-time,63.71,Paypal,Wildlife Rescue Van Drive,Joe Torres,30-49,Male,joe.torres@example.com,France,False,Paypal,Word of mouth,Education
DON000169,d46e349b-c9c0-4cb1-ba42-b43b64a253ae,2024-01-30,One-time,58.82,Paypal,Jungle Education Project,Darren Johnson,30-49,Male,darren.johnson@example.com,Germany,True,Paypal,Website,Pharmaceuticals
DON000170,3ec95d00-c3be-4adf-987d-412c1baf4efa,2025-05-04,Recurring,65.17,Bank Transfer,Reforest the Sanctuary,Garrett Lin,30-49,Male,garrett.lin@example.com,Germany,True,Bank Transfer,Online advertising,Nonprofit
DON000171,3ec95d00-c3be-4adf-987d-412c1baf4efa,2025-06-09,Recurring,99.75,Bank Transfer,Wildlife Rescue Van Drive,Garrett Lin,30-49,Male,garrett.lin@example.com,Germany,True,Bank Transfer,Online advertising,Nonprofit
DON000172,3ec95d00-c3be-4adf-987d-412c1baf4efa,2024-06-13,Recurring,77.76,Bank Transfer,Rescue Orphaned Gorillas,Garrett Lin,30-49,Male,garrett.lin@example.com,Germany,True,Bank Transfer,Online advertising,Nonprofit
DON000173,3ec95d00-c3be-4adf-987d-412c1baf4efa,2025-05-31,Recurring,73.02,Bank Transfer,Jungle Education Project,Garrett Lin,30-49,Male,garrett.lin@example.com,Germany,True,Bank Transfer,Online advertising,Nonprofit
DON000174,3ec95d00-c3be-4adf-987d-412c1baf4efa,2024-01-09,Recurring,61.23,Bank Transfer,Reforest the Sanctuary,Garrett Lin,30-49,Male,garrett.lin@example.com,Germany,True,Bank Transfer,Online advertising,Nonprofit
DON000175,359536d7-3dc2-4034-b28a-4fe7cf887624,2024-05-04,One-time,71.21,Credit Card,Rescue Orphaned Gorillas,Mrs. Margaret Ross,30-49,Female,mrs..ross@example.com,UK,False,Credit Card,Social Media,Law
DON000176,95fe6f69-bdba-428e-8f79-9e8ef5f2ff75,2024-08-08,One-time,50.41,Paypal,Rescue Orphaned Gorillas,Joshua Crosby Jr.,30-49,Male,joshua.jr.@example.com,USA,False,Paypal,Website,Education
DON000177,310fea10-71ad-488c-a190-a3edca16e21a,2025-05-23,One-time,39.71,Paypal,Defend the Great Apes,Cassandra Estes,18-29,Other,cassandra.estes@example.com,Australia,False,Paypal,Website,Pharmaceuticals
DON000178,697ead22-9db9-4c61-a0a1-6fb39be4ea57,2024-04-16,One-time,75.62,Credit Card,Defend the Great Apes,Ashley Hamilton,30-49,Female,ashley.hamilton@example.com,Germany,False,Credit Card,Social Media,Environment
DON000179,f722b7ed-2f4f-4109-8abb-99982ed2af66,2025-06-12,One-time,55.88,Credit Card,Wildlife Rescue Van Drive,Emily Obrien,30-49,Female,emily.obrien@example.com,Germany,False,Credit Card,Newsletter,Nonprofit
DON000180,890b1501-d5d8-4aad-b113-1d54e56850aa,2024-04-17,One-time,26.6,Credit Card,Rescue Orphaned Gorillas,Janice Ray,50-65,Female,janice.ray@example.com,France,False,Credit Card,Social Media,Agriculture
DON000181,0cea3ea5-d375-4eb8-b83f-20d87cd53cc1,2024-03-29,One-time,49.77,Paypal,Defend the Great Apes,Michelle Smith,50-65,Female,michelle.smith@example.com,Brazil,False,Paypal,Website,Pharmaceuticals
DON000182,84756145-20b4-4170-a7fa-b88d25c881d7,2024-06-28,One-time,58.44,Bank Transfer,Wildlife Rescue Van Drive,Joshua Ball,30-49,Male,joshua.ball@example.com,UK,False,Bank Transfer,Website,Logistics
DON000183,0b864174-e6ae-4177-8640-095bf4b3f607,2024-06-16,One-time,105.17,Credit Card,Wildlife Rescue Van Drive,Michael Diaz,50-65,Male,michael.diaz@example.com,France,True,Credit Card,Website,Government
DON000184,24854900-87f9-477d-be03-12784991cacb,2023-11-09,Recurring,62.6,Credit Card,Reforest the Sanctuary,Mary Rivera,30-49,Female,mary.rivera@example.com,Canada,False,Credit Card,Online advertising,Healthcare
DON000185,24854900-87f9-477d-be03-12784991cacb,2023-08-31,Recurring,54.24,Credit Card,Rescue Orphaned Gorillas,Mary Rivera,30-49,Female,mary.rivera@example.com,Canada,False,Credit Card,Online advertising,Healthcare
DON000186,24854900-87f9-477d-be03-12784991cacb,2024-09-04,Recurring,32.92,Credit Card,Rescue Orphaned Gorillas,Mary Rivera,30-49,Female,mary.rivera@example.com,Canada,False,Credit Card,Online advertising,Healthcare
DON000187,24854900-87f9-477d-be03-12784991cacb,2024-03-22,Recurring,6.22,Credit Card,Marine Mammal Defense Mission,Mary Rivera,30-49,Female,mary.rivera@example.com,Canada,False,Credit Card,Online advertising,Healthcare
DON000188,24854900-87f9-477d-be03-12784991cacb,2023-10-04,Recurring,56.7,Credit Card,Reforest the Sanctuary,Mary Rivera,30-49,Female,mary.rivera@example.com,Canada,False,Credit Card,Online advertising,Healthcare
DON000189,7780ad5f-7bf9-4756-96ce-a149e527bb28,2023-10-11,One-time,51.54,Credit Card,Jungle Education Project,Ryan Cortez,30-49,Male,ryan.cortez@example.com,UK,False,Credit Card,Social Media,Finance/Banking
DON000190,270d45e7-3f7f-4351-aeff-f15e8c37a1bd,2025-01-08,One-time,134.0,Paypal,Jungle Education Project,Eric Ortiz,50-65,Male,eric.ortiz@example.com,Canada,True,Paypal,Social Media,Real Estate
DON000191,4b610be0-b7ab-4d5b-9b11-09d7e8677b1b,2024-09-23,One-time,115.48,Paypal,Habitat for Hope,Edward Martinez,50-65,Male,edward.martinez@example.com,China,False,Paypal,Word of mouth,Retail
DON000192,0c0aa8a6-bb97-4f59-b901-656d79d644d3,2023-07-30,One-time,38.13,Credit Card,Reforest the Sanctuary,Teresa Byrd,30-49,Female,teresa.byrd@example.com,Netherlands,True,Credit Card,Word of mouth,Education
DON000193,6ed487f5-4094-4561-bc4b-2546f4f9f723,2023-10-19,One-time,55.08,Bank Transfer,Marine Mammal Defense Mission,Lisa Turner,30-49,Female,lisa.turner@example.com,UK,False,Bank Transfer,Online advertising,Education
DON000194,26baaf8c-2ebf-400b-8f00-a117104f07d6,2023-12-19,One-time,39.91,Paypal,Reforest the Sanctuary,Aaron Mitchell,50-65,Male,aaron.mitchell@example.com,Canada,False,Paypal,Word of mouth,Science & Research
DON000195,56266605-06fe-4ecc-ae31-ef18828654c6,2023-09-22,One-time,15.58,Bank Transfer,Reforest the Sanctuary,Lauren Pena,18-29,Female,lauren.pena@example.com,New Zealand,True,Bank Transfer,Word of mouth,Environment
DON000196,984ac5e9-f30c-4b6e-a696-04909cc11c82,2025-04-05,One-time,37.78,Credit Card,Defend the Great Apes,Jeremy Lewis,18-29,Male,jeremy.lewis@example.com,Germany,False,Credit Card,Website,Construction
DON000197,3ff742a1-4889-49bc-a600-d2dc5679da8d,2024-01-15,One-time,101.62,Credit Card,Defend the Great Apes,Stephanie Flynn,50-65,Female,stephanie.flynn@example.com,France,False,Credit Card,Local event,Healthcare
DON000198,f1c64417-3dcf-4550-933f-172aef193355,2024-03-18,One-time,119.3,Bank Transfer,Jungle Education Project,Angela Robertson,66-80,Female,angela.robertson@example.com,UK,False,Bank Transfer,Website,Education
DON000199,0e6535ee-f64b-4131-a606-3588915b69e0,2024-12-14,One-time,122.62,Paypal,Marine Mammal Defense Mission,George Cardenas,50-65,Male,george.cardenas@example.com,USA,False,Paypal,Word of mouth,Environment
DON000200,052f02c7-df90-486c-9f12-31ebf0622772,2024-05-15,One-time,111.96,Paypal,Habitat for Hope,Megan Walker,50-65,Female,megan.walker@example.com,Netherlands,False,Paypal,Newsletter,Nonprofit
DON000201,0d0566e2-86dd-4903-98b2-1e09ca3cbebb,2025-02-28,One-time,22.5,Credit Card,Marine Mammal Defense Mission,Alexander Sanchez,30-49,Male,alexander.sanchez@example.com,Germany,False,Credit Card,Website,Science & Research
DON000202,396e01c5-95da-42a8-96f8-93fe793e0622,2025-05-16,One-time,46.57,Credit Card,Reforest the Sanctuary,Samuel Jones,30-49,Male,samuel.jones@example.com,France,True,Credit Card,Social Media,Technology
DON000203,765731c3-0954-4d16-acca-7f7ca3997626,2023-11-01,One-time,148.56,Credit Card,Wildlife Rescue Van Drive,Mark Lee,50-65,Male,mark.lee@example.com,China,True,Credit Card,Social Media,Real Estate
DON000204,dd20fff9-a59c-4c06-9f4e-c792045472b4,2023-08-16,One-time,42.21,Bank Transfer,Reforest the Sanctuary,Johnny Sanchez,66-80,Male,johnny.sanchez@example.com,USA,False,Bank Transfer,Website,Arts & Culture
DON000205,188c307f-3e3c-4c97-936e-47857953e216,2024-03-15,One-time,34.16,Credit Card,Jungle Education Project,Abigail Potter,30-49,Female,abigail.potter@example.com,UK,False,Credit Card,Online advertising,Healthcare
DON000206,ca5e06fa-3049-4718-bf45-a49552fa2c9c,2024-08-05,One-time,84.96,Credit Card,Habitat for Hope,Ashley Coleman,50-65,Female,ashley.coleman@example.com,South Africa,False,Credit Card,Word of mouth,Finance/Banking
DON000207,24e5a5fe-984b-4d2a-a169-935fa955dd13,2023-07-21,Recurring,91.33,Bank Transfer,Wildlife Rescue Van Drive,Tyler Holmes,50-65,Male,tyler.holmes@example.com,UK,False,Bank Transfer,Website,Technology
DON000208,24e5a5fe-984b-4d2a-a169-935fa955dd13,2023-12-28,Recurring,8.44,Bank Transfer,Defend the Great Apes,Tyler Holmes,50-65,Male,tyler.holmes@example.com,UK,False,Bank Transfer,Website,Technology
DON000209,24e5a5fe-984b-4d2a-a169-935fa955dd13,2025-04-24,Recurring,91.08,Bank Transfer,Marine Mammal Defense Mission,Tyler Holmes,50-65,Male,tyler.holmes@example.com,UK,False,Bank Transfer,Website,Technology
DON000210,24e5a5fe-984b-4d2a-a169-935fa955dd13,2025-03-02,Recurring,66.97,Bank Transfer,Habitat for Hope,Tyler Holmes,50-65,Male,tyler.holmes@example.com,UK,False,Bank Transfer,Website,Technology
DON000211,120445cd-d806-4398-a716-b33c69ca4c20,2023-10-19,One-time,82.14,Bank Transfer,Rescue Orphaned Gorillas,Danielle Charles,30-49,Female,danielle.charles@example.com,UK,True,Bank Transfer,Social Media,Construction
DON000212,f2e5ed82-e7c2-4bfe-ac3d-f03bada1ef29,2025-03-11,One-time,36.23,Paypal,Defend the Great Apes,Robert Contreras,30-49,Male,robert.contreras@example.com,Australia,False,Paypal,Website,Arts & Culture
DON000213,e5c67574-edf0-4518-a994-79bdaabaa97b,2025-03-26,Recurring,93.69,Credit Card,Jungle Education Project,Kyle Dodson PhD,50-65,Male,kyle.phd@example.com,USA,False,Credit Card,Website,Healthcare
DON000214,e5c67574-edf0-4518-a994-79bdaabaa97b,2023-06-28,Recurring,47.8,Credit Card,Rescue Orphaned Gorillas,Kyle Dodson PhD,50-65,Male,kyle.phd@example.com,USA,False,Credit Card,Website,Healthcare
DON000215,e5c67574-edf0-4518-a994-79bdaabaa97b,2023-08-09,Recurring,56.79,Credit Card,Habitat for Hope,Kyle Dodson PhD,50-65,Male,kyle.phd@example.com,USA,False,Credit Card,Website,Healthcare
